activity_id,activity_type,time,duration,thread_id,created_at,updated_at
25328,email,2021-01-16 09:07:47+00,,612975,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26646,email,2021-01-22 06:32:52+00,,617857,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3772,email,2020-11-11 10:41:22+00,,617963,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30919,email,2020-12-11 20:25:52+00,,618807,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31113,email,2020-12-12 15:54:45+00,,620460,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8960,email,2021-04-04 18:39:58+00,,620495,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23351,meeting,2021-01-07 14:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15195,email,2021-03-01 20:21:35+00,,623932,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18976,email,2021-03-18 23:32:24+00,,624626,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27059,meeting,2021-01-24 04:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37313,email,2021-02-09 15:39:52+00,,627754,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15148,email,2021-03-01 15:53:38+00,,629280,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22023,email,2021-01-01 14:58:11+00,,630055,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10712,email,2021-04-12 17:16:23+00,,631621,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31528,email,2020-12-14 12:57:33+00,,631799,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35878,email,2021-02-03 04:47:03+00,,632088,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2027,email,2020-11-03 16:44:33+00,,633803,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39613,email,2021-02-20 01:14:00+00,,634185,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38656,email,2021-02-15 17:52:19+00,,635754,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28758,email,2020-12-02 04:55:11+00,,636614,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4789,email,2020-11-16 02:24:00+00,,637633,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7437,email,2020-11-27 18:46:36+00,,640217,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25338,email,2021-01-16 10:13:48+00,,645562,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1839,email,2020-11-02 20:56:15+00,,648263,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4188,email,2020-11-13 09:25:08+00,,648348,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19610,email,2021-03-21 21:34:10+00,,651437,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38976,email,2021-02-17 03:47:11+00,,653611,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33650,email,2020-12-24 04:43:46+00,,655813,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6029,meeting,2020-11-21 13:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18188,email,2021-03-15 07:27:11+00,,664632,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18944,email,2021-03-18 20:18:14+00,,664971,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36262,email,2021-02-04 22:58:59+00,,669897,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25966,email,2021-01-19 06:19:04+00,,670135,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35267,email,2020-12-31 09:47:48+00,,673383,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35140,email,2020-12-30 20:04:32+00,,674053,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17565,email,2021-03-12 11:25:48+00,,675210,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9277,email,2021-04-06 04:15:25+00,,675231,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28952,meeting,2020-12-03 01:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29418,email,2020-12-05 03:16:22+00,,687536,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31801,email,2020-12-15 19:03:18+00,,689221,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24760,email,2021-01-13 20:09:41+00,,689610,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30447,email,2020-12-09 18:08:31+00,,695428,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25224,email,2021-01-15 22:19:16+00,,696089,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11639,email,2021-04-16 20:33:25+00,,707480,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28962,email,2020-12-03 02:47:45+00,,713802,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21496,email,2021-03-30 06:55:13+00,,718917,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7570,email,2020-11-28 08:14:20+00,,725121,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30866,meeting,2020-12-11 14:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11429,email,2021-04-15 20:44:21+00,,732819,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39266,email,2021-02-18 11:45:33+00,,734995,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9612,meeting,2021-04-07 16:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1920,email,2020-11-03 05:28:51+00,,738348,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31759,email,2020-12-15 14:12:03+00,,741117,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4867,email,2020-11-16 11:08:15+00,,744906,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7019,email,2020-11-25 22:14:52+00,,747305,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10761,email,2021-04-12 22:23:10+00,,748714,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25123,email,2021-01-15 11:22:59+00,,750430,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8298,email,2021-04-01 17:27:55+00,,752315,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3438,email,2020-11-09 21:51:45+00,,752488,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15793,meeting,2021-03-04 11:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38713,meeting,2021-02-15 23:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6640,email,2020-11-24 06:11:05+00,,754540,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31267,email,2020-12-13 09:15:29+00,,755878,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26397,email,2021-01-21 04:12:21+00,,757287,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14667,email,2021-04-30 08:41:09+00,,758545,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3745,email,2020-11-11 07:50:30+00,,760972,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32103,email,2020-12-17 04:30:59+00,,761754,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25366,email,2021-01-16 12:53:01+00,,762547,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22569,email,2021-01-04 00:07:10+00,,764358,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36395,email,2021-02-05 13:48:16+00,,765371,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20787,email,2021-03-27 02:01:49+00,,765960,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20210,email,2021-03-24 13:58:05+00,,766185,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20861,email,2021-03-27 10:26:39+00,,767434,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9893,email,2021-04-09 00:16:48+00,,768547,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32734,email,2020-12-20 01:15:05+00,,770363,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34040,email,2020-12-25 22:32:24+00,,772587,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31728,email,2020-12-15 10:26:49+00,,775948,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1867,meeting,2020-11-03 00:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24964,email,2021-01-14 18:06:08+00,,778824,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36579,email,2021-02-06 09:32:41+00,,790145,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20384,email,2021-03-25 08:05:25+00,,797212,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1522,email,2020-11-01 09:24:18+00,,798437,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7165,email,2020-11-26 13:27:27+00,,798987,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36453,email,2021-02-05 19:45:32+00,,811014,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37806,email,2021-02-11 22:05:45+00,,812794,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16990,email,2021-03-09 22:31:35+00,,816274,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27580,email,2021-01-26 16:53:11+00,,818662,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24218,email,2021-01-11 08:29:15+00,,823367,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27834,email,2021-01-27 20:54:40+00,,826892,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15968,email,2021-03-05 06:06:14+00,,827702,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28061,email,2021-01-28 22:59:39+00,,829872,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15382,email,2021-03-02 15:38:49+00,,830230,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11116,email,2021-04-14 10:22:18+00,,831032,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30402,email,2020-12-09 13:52:13+00,,834469,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13214,email,2021-04-23 21:40:34+00,,837453,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26021,email,2021-01-19 12:59:03+00,,837525,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5749,email,2020-11-20 06:12:06+00,,844778,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18233,email,2021-03-15 12:33:58+00,,848354,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6880,email,2020-11-25 07:48:53+00,,848545,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
16307,email,2021-03-06 19:57:59+00,,849417,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30235,email,2020-12-08 20:00:25+00,,850816,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14438,meeting,2021-04-29 06:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14365,email,2021-04-28 22:42:24+00,,852701,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5518,email,2020-11-19 05:59:44+00,,854628,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6096,email,2020-11-21 19:32:47+00,,855392,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6909,email,2020-11-25 10:35:52+00,,857635,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34826,email,2020-12-29 09:23:04+00,,857683,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25078,email,2021-01-15 06:08:26+00,,863377,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10321,email,2021-04-10 20:13:35+00,,869503,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21209,email,2021-03-28 23:16:16+00,,869953,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29377,email,2020-12-04 22:25:07+00,,869999,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8153,email,2021-04-01 00:49:54+00,,871403,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30647,email,2020-12-10 15:41:40+00,,874346,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29159,meeting,2020-12-03 23:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6622,email,2020-11-24 04:10:42+00,,878958,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17369,email,2021-03-11 14:35:22+00,,880176,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11771,email,2021-04-17 10:28:20+00,,880498,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37029,email,2021-02-08 09:22:28+00,,880563,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35530,meeting,2021-02-01 15:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27894,email,2021-01-28 04:05:43+00,,883725,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23747,email,2021-01-09 09:14:25+00,,884483,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39930,email,2021-02-21 10:30:02+00,,885068,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23126,email,2021-01-06 13:20:48+00,,887504,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
15546,email,2021-03-03 09:15:05+00,,889900,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14981,email,2021-04-30 20:20:52+00,,893546,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5005,email,2020-11-17 02:16:57+00,,896073,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38457,email,2021-02-14 19:17:02+00,,903045,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37418,email,2021-02-10 03:42:10+00,,904188,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
29353,email,2020-12-04 20:05:19+00,,909564,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4508,email,2020-11-14 20:18:15+00,,909805,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23245,email,2021-01-07 03:15:43+00,,916872,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6517,email,2020-11-23 16:39:28+00,,916931,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33429,email,2020-12-23 05:41:18+00,,917304,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36245,email,2021-02-04 21:14:08+00,,918979,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34875,email,2020-12-29 14:57:02+00,,920634,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18393,email,2021-03-16 07:12:22+00,,921244,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37819,email,2021-02-11 23:07:53+00,,927462,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38432,email,2021-02-14 16:37:49+00,,930683,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27661,email,2021-01-27 01:14:08+00,,935990,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12878,meeting,2021-04-22 10:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26696,email,2021-01-22 12:02:57+00,,940506,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18852,email,2021-03-18 10:43:30+00,,940572,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18767,email,2021-03-18 01:55:22+00,,942619,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
166,email,2021-02-26 08:13:59+00,,943466,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27986,email,2021-01-28 14:19:17+00,,950097,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
11304,email,2021-04-15 06:37:47+00,,953205,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38206,email,2021-02-13 17:08:10+00,,954466,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33709,email,2020-12-24 11:00:27+00,,955989,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19568,email,2021-03-21 17:21:45+00,,962014,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
2024,email,2020-11-03 16:29:01+00,,965548,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34889,meeting,2020-12-29 16:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24718,email,2021-01-13 15:33:58+00,,970680,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19276,email,2021-03-20 09:46:41+00,,973648,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24502,email,2021-01-12 16:47:02+00,,977289,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6519,meeting,2020-11-23 16:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33287,email,2020-12-22 13:34:21+00,,979416,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33669,email,2020-12-24 07:03:34+00,,980427,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14037,email,2021-04-27 11:45:24+00,,983679,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23587,meeting,2021-01-08 16:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6857,email,2020-11-25 05:17:26+00,,988262,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37612,email,2021-02-11 01:03:40+00,,997111,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19373,email,2021-03-20 19:02:00+00,,1000165,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5732,email,2020-11-20 04:11:43+00,,1000915,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39124,email,2021-02-17 20:40:44+00,,1008704,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10490,email,2021-04-11 15:30:49+00,,1008927,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33057,email,2020-12-21 12:27:37+00,,1019713,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34918,meeting,2020-12-29 19:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36715,email,2021-02-06 23:31:29+00,,1019879,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17,email,2021-02-25 16:18:41+00,,1026020,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9254,email,2021-04-06 02:07:16+00,,1027847,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24167,email,2021-01-11 02:12:34+00,,1029071,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22784,email,2021-01-05 00:23:25+00,,1032236,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
13811,email,2021-04-26 11:44:41+00,,1032887,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31296,email,2020-12-13 12:56:50+00,,1035206,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9398,email,2021-04-06 17:58:41+00,,1036313,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21097,meeting,2021-03-28 12:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6022,meeting,2020-11-21 12:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25313,email,2021-01-16 07:46:14+00,,1045542,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32025,email,2020-12-16 19:31:12+00,,1046675,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30050,email,2020-12-07 23:17:45+00,,1048742,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
26908,email,2021-01-23 11:40:22+00,,1050127,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23859,email,2021-01-09 20:02:56+00,,1051121,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5145,email,2020-11-17 17:33:25+00,,1051449,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
497,email,2021-02-27 19:07:06+00,,1052615,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
20942,email,2021-03-27 19:34:12+00,,1053463,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
18921,email,2021-03-18 17:23:29+00,,1054745,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
22245,email,2021-01-02 15:14:26+00,,1057329,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
12850,email,2021-04-22 07:02:13+00,,1060677,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
6759,meeting,2020-11-24 19:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31784,email,2020-12-15 17:26:13+00,,1065968,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36641,email,2021-02-06 15:41:36+00,,1068669,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30654,email,2020-12-10 16:28:16+00,,1069036,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
17635,email,2021-03-12 18:32:58+00,,1071384,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3634,email,2020-11-10 20:03:44+00,,1073033,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
1589,email,2020-11-01 16:47:00+00,,1073244,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33002,email,2020-12-21 06:38:07+00,,1073277,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
25332,email,2021-01-16 09:34:58+00,,1074204,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
34016,email,2020-12-25 19:26:00+00,,1078202,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
14206,email,2021-04-28 05:17:47+00,,1078686,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
7505,email,2020-11-28 01:38:14+00,,1084435,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
5701,email,2020-11-20 01:20:51+00,,1086414,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8085,email,2020-11-30 17:00:01+00,,1088148,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9722,email,2021-04-08 05:26:45+00,,1098177,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8794,email,2021-04-04 00:55:56+00,,1099909,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
19997,email,2021-03-23 15:15:02+00,,1100674,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3577,email,2020-11-10 13:35:24+00,,1100748,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
8868,meeting,2021-04-04 09:00:00+00,30,,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
38417,email,2021-02-14 15:12:23+00,,1104377,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4379,email,2020-11-14 07:09:56+00,,1108145,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
32592,email,2020-12-19 09:58:37+00,,1109279,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4443,email,2020-11-14 13:22:44+00,,1112831,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36326,email,2021-02-05 06:33:20+00,,1116888,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
39761,email,2021-02-20 16:53:46+00,,1119342,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10763,email,2021-04-12 22:42:35+00,,1120581,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30942,email,2020-12-11 22:49:33+00,,1125202,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9155,email,2021-04-05 16:32:32+00,,1129249,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21141,email,2021-03-28 16:16:52+00,,1136756,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28868,email,2020-12-02 16:34:11+00,,1139695,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
9320,email,2021-04-06 08:55:01+00,,1139900,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36726,email,2021-02-07 00:41:23+00,,1140323,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
30890,email,2020-12-11 17:00:03+00,,1140885,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24399,email,2021-01-12 05:50:45+00,,1146999,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
23296,email,2021-01-07 08:49:41+00,,1149171,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
3335,email,2020-11-09 10:47:42+00,,1156390,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
36639,email,2021-02-06 15:33:50+00,,1156694,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
33817,email,2020-12-24 22:23:55+00,,1160403,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
27867,email,2021-01-28 00:08:50+00,,1161995,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4041,email,2020-11-12 16:39:21+00,,1164845,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
35674,email,2021-02-02 07:13:54+00,,1169125,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
24727,email,2021-01-13 16:39:59+00,,1169505,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31539,email,2020-12-14 14:07:27+00,,1171123,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
31220,email,2020-12-13 04:04:49+00,,1177760,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
37444,email,2021-02-10 06:17:30+00,,1180129,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
10478,email,2021-04-11 14:09:16+00,,1181245,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4087,email,2020-11-12 22:09:26+00,,1183993,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
4029,email,2020-11-12 15:21:41+00,,1187736,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
774,email,2020-10-05 00:41:47+00,,1188808,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
21701,email,2021-03-31 04:01:11+00,,1189072,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
28986,email,2020-12-03 05:03:40+00,,1190306,2021-02-21T14:53:15.866Z,2021-02-21T14:53:15.866Z
